RA,Fase,Turma,Nome,Ano de Nascimento do Aluno,Idade do Aluno,Gênero,Ano de Ingresso na Passos Mágicos,Instituição de ensino,Pedra 2020,Pedra 2021,Pedra 2022,Índice de Desenvolvimento Educacional (INDE),Classificação Geral (Ranking Geral),Classificação na Fase (Ranking por Fase),Classificação na Turma (Ranking por Turma),Quantidade de Avaliações,Equipe Avaliadora 1,Recomendação da Equipe Avaliadora 1,Equipe Avaliadora 2,Recomendação da Equipe Avaliadora 2,Equipe Avaliadora 3,Recomendação da Equipe Avaliadora 3,Equipe Avaliadora 4,Recomendação da Equipe Avaliadora 4,Indicador de Autoavaliação,Indicador de Engajamento,Indicador Psicossocial,Recomendação da Equipe de Psicologia,Indicador de Aprendizagem,Nota Média de Matemática,Nota Média de Português,Nota Média de Inglês,Indicado para Bolsa,Atingiu Ponto de Virada,Indicador de Ponto de Virada,Indicador de Adequação ao Nível,Fase ideal,Nível de Defasagem,Observações sobre Indicador de Engajamento,Observações sobre Indicador de Aprendizagem,Observações sobre Indicador de Ponto de Virada,Fase_ideal_num,gap_fase,pv_bool,cluster5
RA-784,0,O,Aluno-784,2013,9,Menino,2022,Escola Pública,,,Topázio,8.34,54,14,1,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.5,10.0,7.5,Não atendido,8.2,7.8,8.5,,Não,Sim,9.25,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,True,3
RA-785,0,O,Aluno-785,2013,9,Menina,2022,Escola Pública,,,Ametista,7.642,256,72,4,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,8.6,7.5,Não atendido,8.4,8.8,8.0,,Não,Não,7.667,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-786,0,O,Aluno-786,2011,11,Menino,2019,Escola Pública,Quartzo,Quartzo,Ágata,7.004,485,137,11,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,9.5,5.6,Não indicado,6.1,6.3,5.8,,Não,Não,7.167,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-790,0,O,Aluno-790,2011,11,Menina,2022,Escola Pública,,,Ametista,7.504,307,89,6,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,8.9,7.5,Não atendido,7.8,8.5,7.2,,Não,Não,7.417,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-791,0,O,Aluno-791,2011,11,Menina,2022,Escola Pública,,,Ametista,7.507,306,88,5,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.5,8.7,7.5,Não atendido,6.5,6.3,6.7,,Não,Sim,8.5,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,True,3
RA-792,0,O,Aluno-792,2013,9,Menina,2022,Escola Pública,,,Ágata,7.025,480,136,10,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,8.0,7.5,Não atendido,6.2,6.5,5.8,,Não,Não,7.167,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-793,0,O,Aluno-793,2012,10,Menino,2022,Escola Pública,,,Ágata,6.894,527,151,12,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,7.6,7.5,Não atendido,6.0,6.0,6.0,,Não,Não,7.333,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-796,0,Q,Aluno-796,2012,10,Menina,2022,Escola Pública,,,Ametista,7.232,416,123,3,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,9.3,7.5,Não atendido,5.4,5.8,5.0,,Não,Não,7.667,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-797,0,Q,Aluno-797,2012,10,Menino,2021,Escola Pública,,Ágata,Ametista,7.217,421,126,4,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.0,8.5,7.5,Não atendido,7.3,8.2,6.5,,Não,Não,7.5,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-798,0,Q,Aluno-798,2012,10,Menino,2022,Escola Pública,,,Ametista,7.049,472,135,5,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.0,8.3,7.5,Não atendido,6.3,7.0,5.7,,Não,Não,7.667,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-799,0,Q,Aluno-799,2012,10,Menina,2022,Escola Pública,,,Ametista,7.676,244,65,2,2,Avaliador-13,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.0,9.6,7.5,Não atendido,7.8,8.5,7.2,,Não,Não,7.917,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-801,0,Q,Aluno-801,2013,9,Menino,2022,Escola Pública,,,Ágata,6.644,611,167,9,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,7.0,6.6,7.5,Não atendido,6.8,7.2,6.3,,Não,Não,7.5,5.0,Fase 1 (4º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-802,0,Q,Aluno-802,2013,9,Menino,2021,Escola Pública,,Ametista,Ametista,7.831,193,51,1,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.0,9.0,7.5,Não atendido,8.3,9.0,7.5,,Não,Não,8.333,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-803,0,Q,Aluno-803,2012,10,Menina,2022,Escola Pública,,,Ágata,6.98,494,141,6,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,7.2,7.5,Sem limitações,6.3,6.5,6.0,,Não,Não,7.417,5.0,Fase 2 (5º e 6º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-804,0,Q,Aluno-804,2012,10,Menino,2022,Escola Pública,,,Ágata,6.848,540,153,7,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,8.4,6.3,Não atendido,4.8,5.5,4.0,,Não,Não,7.667,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-811,0,R,Aluno-811,2013,9,Menina,2021,Escola Pública,,Ágata,Ágata,6.575,635,170,8,2,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.9,5.7,5.6,Sem limitações,7.3,8.9,5.7,,Não,Não,7.667,5.0,Fase 1 (4º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-814,0,S,Aluno-814,2013,9,Menino,2022,Escola Pública,,,Ametista,7.592,275,77,4,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,8.9,9.0,6.9,Requer avaliação,7.5,7.8,7.2,,Não,Sim,8.417,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,True,3
RA-815,0,S,Aluno-815,2013,9,Menino,2022,Escola Pública,,,Ágata,6.81,552,158,7,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,7.9,5.6,Requer avaliação,6.5,7.7,5.3,,Não,Não,7.0,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-816,0,S,Aluno-816,2013,9,Menina,2022,Escola Pública,,,Topázio,8.513,32,6,1,2,Avaliador-13,Promovido de Fase + Bolsa,Avaliador-3,Promovido de Fase,,Não avaliado,,,10.0,9.3,7.5,Sem limitações,9.6,9.5,9.7,,Sim,Sim,9.417,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,True,3
RA-820,0,T,Aluno-820,2013,9,Menino,2022,Escola Pública,,,Ametista,7.417,349,103,1,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,10.0,6.9,Sem limitações,6.0,7.7,4.3,,Não,Não,7.583,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-821,0,T,Aluno-821,2012,10,Menino,2022,Escola Pública,,,Ágata,6.342,671,174,5,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,7.0,7.5,Não atendido,4.6,5.2,4.0,,Não,Não,6.917,5.0,Fase 2 (5º e 6º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-822,0,T,Aluno-822,2012,10,Menino,2022,Escola Pública,,,Ágata,6.922,521,148,3,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.0,8.4,7.5,Não atendido,6.1,6.5,5.7,,Não,Não,7.083,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-825,0,T,Aluno-825,2013,9,Menina,2021,Escola Pública,,Topázio,Ametista,7.25,412,121,2,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,7.5,8.2,6.9,Sem limitações,7.6,8.3,6.8,,Não,Não,7.917,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-827,0,U,Aluno-827,2012,10,Menina,2022,Escola Pública,,,Ametista,7.412,352,104,6,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.5,7.0,7.5,Não atendido,7.6,7.7,7.5,,Não,Sim,8.667,5.0,Fase 2 (5º e 6º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,True,3
RA-828,0,U,Aluno-828,2013,9,Menina,2022,Escola Pública,,,Ametista,7.139,444,131,9,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,7.1,7.5,Não atendido,6.9,7.3,6.5,,Não,Não,7.833,5.0,Fase 1 (4º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-830,0,U,Aluno-830,2013,9,Menina,2022,Escola Pública,,,Ametista,7.234,414,122,8,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,8.6,7.5,Não atendido,6.0,5.8,6.2,,Não,Não,7.5,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-831,0,U,Aluno-831,2013,9,Menino,2022,Escola Pública,,,Ametista,7.41,356,107,7,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,9.2,7.5,Não atendido,7.2,7.3,7.0,,Não,Não,7.167,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-832,0,U,Aluno-832,2013,9,Menino,2022,Escola Pública,,,Topázio,8.179,92,24,1,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,10.0,9.2,7.5,Não atendido,8.8,8.8,8.8,,Não,Sim,8.833,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,True,3
RA-833,0,U,Aluno-833,2013,9,Menino,2022,Escola Pública,,,Ametista,7.791,204,53,4,2,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,9.5,7.5,Não atendido,7.8,8.2,7.5,,Não,Não,7.583,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-834,0,U,Aluno-834,2013,9,Menino,2022,Escola Pública,,,Topázio,8.136,105,30,2,2,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,9.0,9.0,7.5,Não atendido,9.0,9.2,8.8,,Não,Sim,9.083,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,True,3
RA-836,0,V,Aluno-836,2013,9,Menino,2022,Escola Pública,,,Ametista,7.665,250,68,3,2,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.5,8.3,7.5,Não atendido,9.2,9.0,9.3,,Não,Não,7.583,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-838,0,V,Aluno-838,2013,9,Menino,2022,Escola Pública,,,Ametista,7.461,330,97,4,2,Avaliador-11,Promovido de Fase + Bolsa,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,7.4,7.5,Não atendido,6.3,6.6,5.9,,Sim,Sim,9.417,5.0,Fase 1 (4º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,True,3
RA-841,0,V,Aluno-841,2011,11,Menino,2022,Escola Pública,,,Ametista,7.3,395,115,5,2,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.5,8.5,7.5,Não atendido,7.2,8.6,5.8,,Não,Não,7.5,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,2.0,False,3
RA-847,0,Y,Aluno-847,2013,9,Menino,2022,Escola Pública,,,Ágata,6.839,543,154,9,2,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,7.9,8.2,4.4,Sem limitações,7.7,7.8,7.6,,Não,Não,7.417,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-848,0,Y,Aluno-848,2013,9,Menino,2022,Escola Pública,,,Ametista,7.488,315,91,6,2,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,7.0,7.5,Não atendido,9.0,9.8,8.1,,Não,Não,7.833,5.0,Fase 1 (4º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-849,0,Y,Aluno-849,2013,9,Menino,2022,Escola Pública,,,Ametista,7.369,371,112,8,2,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.5,8.3,7.5,Não atendido,9.1,9.8,8.3,,Não,Não,7.417,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,1.0,False,3
RA-855,0,Z,Aluno-855,2013,9,Menina,2022,Escola Pública,,,Topázio,8.453,41,9,2,2,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,9.6,7.5,Não atendido,9.7,9.7,9.6,,Não,Sim,9.0,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,True,3
RA-857,0,Z,Aluno-857,2013,9,Menina,2022,Escola Pública,,,Topázio,8.154,97,27,5,2,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.5,8.9,7.5,Não atendido,9.5,9.6,9.3,,Não,Sim,9.083,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.0,1.0,True,3
